anime_id,title,studio,promo_link,overal_rank,mean_score,avg_sentiment_score,positive_keywords,negative_keywords
38295,Joshikausei,Seven,https://www.youtube.com/embed/DGbcIrgVANA?enablejsapi=1&wmode=opaque&autoplay=1,11037,6,0.0513,"idea, girls, draw, intent, gimmick","events, protagonist, job, adaptations"
38297,"Maou-sama, Retry!",EKACHI EPILKA,https://www.youtube.com/embed/dfm4V4eHPRk?enablejsapi=1&wmode=opaque&autoplay=1,6909,7,0.1166,"story, no, ride, player, entry","yada, anime, scene, writing, animation"
38301,Kouya no Kotobuki Hikoutai,WAO World,https://www.youtube.com/embed/gdpR4flD84A?enablejsapi=1&wmode=opaque&autoplay=1,5260,7,0.2168,"girls, planes, story, anime, sequences",
38302,Boku no Tonari ni Ankoku Hakaishin ga Imasu.,,,6608,7,,,
38328,Azur Lane,Bibury Animation Studios,https://www.youtube.com/embed/0V-SwEtubII?enablejsapi=1&wmode=opaque&autoplay=1,8512,6,0.0830,"game, girls, aspects, language, values","pacing, animation, scenes, god"
38329,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,CloverWorks,https://www.youtube.com/embed/QRJmlbgedkQ?enablejsapi=1&wmode=opaque&autoplay=1,106,9,0.1617,"movie, moments, film, addition, musics","prequel, dickhead, decision, factor"
38331,Stand My Heroes: Piece of Truth,,,11305,6,,,
38337,Gochuumon wa Usagi desu ka? Bloom,Encourage Films,https://www.youtube.com/embed/m7-4Q36XkOU?enablejsapi=1&wmode=opaque&autoplay=1,808,8,0.2175,"girls, character, adaptation, interactions, fluffiness",grin
38349,Wotaku ni Koi wa Muzukashii OVA,A-1 Pictures,https://www.youtube.com/embed/Osp69IiVzQI?enablejsapi=1&wmode=opaque&autoplay=1,771,8,0.2055,"flashback, ending, parts, touch",otaku
38389,He Wei Dao x Re:Cong Ling Kaishi de Yi Shijie Shenghuo,,,0,6,,,
38390,Chuubyou Gekihatsu Boy,,,5704,7,,,
38408,Boku no Hero Academia 4th Season,Bones,https://www.youtube.com/embed/5VQwDC5jqzQ?enablejsapi=1&wmode=opaque&autoplay=1,930,8,0.1527,"developments, shounen, type, animation, seasons",stories
38409,Cike Wu Liuqi,,,832,8,,,
38413,Arad: Suming Zhi Men,,,9662,6,,,
38414,Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,,,1721,8,,,
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,,,6857,7,,,
38422,High Score Girl: Extra Stage,,,754,8,,,
38431,Persona 5 the Animation TV Specials,,,5020,7,,,
38435,Yao Shen Ji 3rd Season,,,1929,8,,,
38440,Shikizakura,,,11009,6,,,
38450,Mo Dao Zu Shi: Xian Yun Pian,B.CMAY PICTURES,https://www.youtube.com/embed/J2bM2ETlGqA?enablejsapi=1&wmode=opaque&autoplay=1,159,8,0.1925,"studios, pace, mastery, cast, animation",
38464,Ashita Sekai ga Owaru toshitemo,,,8150,6,,,
38467,Wu Geng Ji Zhi San Jie,,,3310,7,,,
38472,Isekai Quartet,,,2570,7,,,
38473,Itsuka Aeru Kimi ni,,,11916,6,,,
38474,Yuru Camp△ Season 2,C-Station,https://www.youtube.com/embed/ciGB8qOyXrM?enablejsapi=1&wmode=opaque&autoplay=1,150,9,0.2153,"girls, anime, girl, development, camper","day, conversations"
38475,Yuru Camp△ Movie,,,225,8,,,
38476,Heya Camp△,,,2624,7,,,
38480,Toaru Kagaku no Accelerator,J.C.Staff,https://www.youtube.com/embed/1En9K5B1jNg?enablejsapi=1&wmode=opaque&autoplay=1,3400,7,0.1623,"job, characters, off, kagaku, concept","mind, situations, execution, antiskill, bc"
38481,Toaru Kagaku no Railgun T,J.C.Staff,https://www.youtube.com/embed/UtbOfkPz-G0?enablejsapi=1&wmode=opaque&autoplay=1,489,8,0.1957,"season, job, characters, battle, sequences","treatment, guys, environment"
38483,Ore wo Suki nano wa Omae dake ka yo,Connect,https://www.youtube.com/embed/Pt3MqwiSyKY?enablejsapi=1&wmode=opaque&autoplay=1,2893,7,0.1862,"friend, anime, fella, girl, premise","position, configuration, harem, reactions, pretense"
38524,Shingeki no Kyojin Season 3 Part 2,Wit Studio,https://www.youtube.com/embed/hKHepjfj5Tw?enablejsapi=1&wmode=opaque&autoplay=1,4,9,0.2001,"foreshadowing, epicity, arcs, character, anime",basement
38528,Quanzhi Fashi III,,,2726,7,,,
38529,Rifle Is Beautiful,Studio 3Hz,https://www.youtube.com/embed/_8cj63zPKIk?enablejsapi=1&wmode=opaque&autoplay=1,9000,6,0.1994,"girls, tale, starts, surprised, stories","puppy, cgi, arcs, player, will"
38533,Huyao Xiao Hongniang: Zhu Ye,,,2775,7,,,
38534,Huoli Shaonian Wang 3,,,10301,6,,,
38544,Egao no Daika,,,10010,6,,,
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,SILVER LINK.,https://www.youtube.com/embed/RyBy8uvaFAo?enablejsapi=1&wmode=opaque&autoplay=1,2209,7,0.1004,"isekai, anime, idea, episodes, genre","catchy, ending, routes, romance, anime"
38572,Assassins Pride,EMT Squared,https://www.youtube.com/embed/j5paOgPW3h0?enablejsapi=1&wmode=opaque&autoplay=1,10623,6,0.0605,"anime, example, individuals, people, ability","anime, isekai, reasons, guys, english"
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,J.C.Staff,https://www.youtube.com/embed/3LY0_8QRhm0?enablejsapi=1&wmode=opaque&autoplay=1,12309,6,0.0644,"animes, train, name","excuse, shows, pleasure, plot, mess"
38578,Star☆Twinkle Precure,Toei Animation,https://www.youtube.com/embed/VRHMhMU1S6Q?enablejsapi=1&wmode=opaque&autoplay=1,1805,8,0.2704,"characterization, season, collage, precure, designs","exploration, nerd"
38594,"Kimi to, Nami ni Noretara",,,1607,8,,,
38603,#Compass,,,11090,6,,,
38619,Joshikousei no Mudazukai,,,1338,8,,,
38628,Hero Mask,,,8624,6,,,
38653,Dragon Ball Super: Broly - Skytree Super,,,3335,7,,,
38656,Darwin's Game,Nexus,https://www.youtube.com/embed/_cLxzQoNVpo?enablejsapi=1&wmode=opaque&autoplay=1,3415,7,0.0688,"dude, anime, experience, rules, situations","gf, psycho, line"
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,White Fox,https://www.youtube.com/embed/-K4TaXrKHRc?enablejsapi=1&wmode=opaque&autoplay=1,2142,7,0.1753,"isekai, twist, reasons, laugh, hero",comedy
38663,Mushikago no Cagaster,Studio KAI,https://www.youtube.com/embed/aUAJsXRSqyE?enablejsapi=1&wmode=opaque&autoplay=1,7654,6,0.0968,"pleasure, cgi, track, characters, ways","insects, cgi, animation, element, thought"
38664,Final Fantasy XV: Episode Ardyn - Prologue,Satelight,https://www.youtube.com/embed/HiKOs84KIVo?enablejsapi=1&wmode=opaque&autoplay=1,6622,7,0.0487,understanding,"guy, story"
38668,Dorohedoro,MAPPA,https://www.youtube.com/embed/IS6l1K19N1U?enablejsapi=1&wmode=opaque&autoplay=1,631,8,0.1059,"anime, comic, plot, characters, story","story, scene, gory, beer, model"
38669,Tsukiuta. The Animation 2,,,6494,7,,,
38670,Actors: Songs Connection,,,8429,6,,,
38671,Enen no Shouboutai,David Production,https://www.youtube.com/embed/9uT5Iw2d0q4?enablejsapi=1&wmode=opaque&autoplay=1,1288,8,0.1613,"animation, years, universe, quirks, anime","manner, second"
38673,Mini Toji,,,9591,6,,,
38677,Guomin Laogong Dai Huijia 4th Season,,,9568,6,,,
38678,Kimi no Matsu Mirai (Basho) e,,,11208,6,,,
38680,Fruits Basket 1st Season,TMS Entertainment,https://www.youtube.com/embed/g5MDFMukmUI?enablejsapi=1&wmode=opaque&autoplay=1,393,8,0.1342,"seller, roll, episodes, differences, creation","english, tale, circumstance, idea, version"
38690,Si Hai Jing Qi,,,9370,6,,,
38691,Dr. Stone,TMS Entertainment,https://www.youtube.com/embed/2ei4KpfCOAI?enablejsapi=1&wmode=opaque&autoplay=1,335,8,0.1204,"take, buddy, guilds, look, first","scientist, kid, lifeforms, motives"
38699,Boku no Hero Academia the Movie 1: Futari no Hero Specials,Bones,https://www.youtube.com/embed/rDiAzyQwavc?enablejsapi=1&wmode=opaque&autoplay=1,2698,7,0.1917,"in, characters, hero, surprise, choice","side, batch"
38707,RobiHachi,,,7010,7,,,
38710,Golden Kamuy 2nd Season OVA,,,1999,8,,,
38715,SD Gundam World: Sangoku Souketsuden,Sunrise,,11786,6,,,
38719,Fight League: Gear Gadget Generators,,,9994,6,,,
38731,Diamond no Ace: Act II,,,321,8,,,
38733,Hataraku Saibou: Kaze Shoukougun,,,3347,7,,,
38735,7 Seeds,,,6864,7,,,
38741,Xue Ying Ling Zhu,,,2694,7,,,
38742,Da Li Si Rizhi,,,4658,7,,,
38749,Blade Runner: Black Lotus,,,8431,6,,,
38753,Araburu Kisetsu no Otome-domo yo.,Lay-duce,https://www.youtube.com/embed/f-lS_fWGUZE?enablejsapi=1&wmode=opaque&autoplay=1,2911,7,0.1458,"anime, advertising, shots, dialogue, book","shoujo, shots, drama, situation, moments"
38759,Sewayaki Kitsune no Senko-san,Doga Kobo,https://www.youtube.com/embed/DUF5Ov7hmkM?enablejsapi=1&wmode=opaque&autoplay=1,2838,7,0.1708,"friend, backstory, snug, being, year","changes, fodder, vibes, feelings, coworkers"
38767,Cinderella Girls Gekijou: Climax Season,,,7431,6,,,
38777,Jujutsu Kaisen Official PVs,,,0,8,,,
38778,Midara na Ao-chan wa Benkyou ga Dekinai,SILVER LINK.,https://www.youtube.com/embed/IFJnE3XgeCs?enablejsapi=1&wmode=opaque&autoplay=1,6018,7,0.1373,"girl, teenager, majority, bet, senpai","relationship, situation, antics, misunderstandings, situations"
38787,Senryuu Shoujo,,,2603,7,,,
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,SILVER LINK.,https://www.youtube.com/embed/AODnWIirajU?enablejsapi=1&wmode=opaque&autoplay=1,2025,8,0.0992,"girls, friends, realm, question, laugh","protagonist, sue, pile, contrivances, amount"
38793,Tensei shitara Slime Datta Ken OVA,8bit,,2096,7,0.1950,"joke, comedy, anime, grind, combination","manner, screening"
38799,Koukaku Kidoutai: SAC_2045,,,6639,7,,,
38810,Bleach: Gotei 13 Omake,Studio Pierrot,,6967,7,0.0292,"excuse, ability",
38812,Botsuraku,,,0,6,,,
38814,Nobunaga-sensei no Osanazuma,Seven,https://www.youtube.com/embed/hC8RDxCHR9M?enablejsapi=1&wmode=opaque&autoplay=1,12992,5,0.0142,"girls, people, episodes, anime, shows","anime, clue, truth, girls, scenes"
38816,Hello World,Graphinica,https://www.youtube.com/embed/shoWFRnNoWw?enablejsapi=1&wmode=opaque&autoplay=1,2065,7,0.1413,"idea, movie, words, half, drama","score, story, cg, decisions, mc"
38824,Baby I Love You Daze,Bones,,2615,7,0.1783,art,
38826,Tenki no Ko,,,329,8,,,
38830,"Hachi-nan tte, Sore wa Nai deshou!",SynergySP,https://www.youtube.com/embed/kgVuHgMMZKQ?enablejsapi=1&wmode=opaque&autoplay=1,8633,6,0.0941,"abilities, indication, genius, family, twist","isekai, cgi, shit"
38835,Umayon,,,7213,7,,,
38843,Shironeko Project: Zero Chronicle,,,12798,5,,,
38850,Star☆Twinkle Precure: Hoshi no Uta ni Omoi wo Komete,,,1088,8,,,
38851,Virtual-san wa Miteiru,,,13124,5,,,
38853,Ex-Arm,Visual Flight,https://www.youtube.com/embed/gTX3wT5ynec?enablejsapi=1&wmode=opaque&autoplay=1,14268,3,0.0891,"anime, animes, stupid, job, amount","anime, abomination, hatred, cgi, animation"
38860,Bakumatsu Crisis,,,11678,6,,,
38882,Ryouma! The Prince of Tennis Shinsei Movie: Tennis no Oujisama,,,8661,6,,,
38883,Haikyuu!! To the Top,Production I.G,https://www.youtube.com/embed/gJv9fFJmnCA?enablejsapi=1&wmode=opaque&autoplay=1,232,8,0.1457,"anime, haikyuu, kill, personalities, moment","substitute, season"
38889,Kono Oto Tomare! Part 2,Platinum Vision,https://www.youtube.com/embed/VdjmAF5dYjU?enablejsapi=1&wmode=opaque&autoplay=1,190,8,0.2064,"anime, manga, songs, cast, rides","tomare, mc, theme"
38895,Double Decker! Doug & Kirill: Extra,,,3924,7,,,
38902,Prison Lab,,,13552,5,,,
38903,Moonrise,Wit Studio,https://www.youtube.com/embed/e1Y9KkuL2DQ?enablejsapi=1&wmode=opaque&autoplay=1,6358,7,0.1672,"animation, anime, frames, reason, premise","outpost, guys, execution"
38909,Infinite Dendrogram,NAZ,https://www.youtube.com/embed/ESwp36zs30g?enablejsapi=1&wmode=opaque&autoplay=1,9055,6,0.0847,"premise, anime, brother, break, vrmmorpg","taste, shounen, anime, grab, destitute"
38917,Tong Ling Fei,,,1574,8,,,
38920,Kochouki: Wakaki Nobunaga,,,7175,7,,,
38923,Sinbi Apartment: Ghost Ball Bimil,,,5300,7,,,
38924,Nekopara,Felix Film,https://www.youtube.com/embed/wSDfoGrDNjk?enablejsapi=1&wmode=opaque&autoplay=1,5925,7,0.1273,"environnements, idea, topics, deal, recommendation","box, news"
38936,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note - Hakamori to Neko to Majutsushi,,,3967,7,,,
38940,Cop Craft,Millepensee,https://www.youtube.com/embed/C3Fy8iYOQ7A?enablejsapi=1&wmode=opaque&autoplay=1,5973,7,0.0481,"pictures, land, image, building, world","pouts, ethics, help, coexistence, animation"
38959,Lord El-Melloi II-sei no Jikenbo: Rail Zeppelin Grace Note,TROYCA,https://www.youtube.com/embed/n5lCZwNpYdg?enablejsapi=1&wmode=opaque&autoplay=1,2526,7,0.1859,"job, abilities, characters, season, impression","mysteries, writing, kid, shit"
38963,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.: Menma e no Tegami,,,3941,7,,,
38972,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze Recaps,,,2571,7,,,
38982,Kidou Senshi Gundam: Tekketsu no Orphans - Urdr Hunt,,,7865,6,,,
38990,Chuan Shu Zijiu Zhinan,Djinn Power,https://www.youtube.com/embed/p4x1OsM9P0s?enablejsapi=1&wmode=opaque&autoplay=1,1137,8,0.1516,"job, atmosphere, characters, ship, comedy","death, piece, building, fate, ending"
38992,Rikei ga Koi ni Ochita no de Shoumei shitemita.,Zero-G,https://www.youtube.com/embed/Wb2xA_Yl0ME?enablejsapi=1&wmode=opaque&autoplay=1,2728,7,0.1538,"girl, finish, cast, feelings, premise","anime, journey"
38993,Karakai Jouzu no Takagi-san 2,Shin-Ei Animation,https://www.youtube.com/embed/Z_iXQH8Bxog?enablejsapi=1&wmode=opaque&autoplay=1,654,8,0.2000,"shows, romance, quality, teaser, representation",games
39017,Kyokou Suiri,Brain's Base,https://www.youtube.com/embed/O47qukJbNHc?enablejsapi=1&wmode=opaque&autoplay=1,4852,7,0.1008,"idea, lie, element, interactions, episode","anime, adaptation, nonsense"
39022,Ling Feng Zhe,,,9342,6,,,
39023,Qin Shi Mingyue: Canghai Hengliu,,,19431,0,,,
39024,Wu Dong Qian Kun,,,2286,7,,,
39026,Dumbbell Nan Kilo Moteru?,Doga Kobo,https://www.youtube.com/embed/2YPtn01c66M?enablejsapi=1&wmode=opaque&autoplay=1,3335,7,0.1574,"anime, girls, bodies, animes, songs","ecchi, light, guys, situations, episode"
39030,Hataage! Kemono Michi,ENGI,https://www.youtube.com/embed/Qv99fLExcVs?enablejsapi=1&wmode=opaque&autoplay=1,6695,7,0.1045,"comedies, plot, humor, material, concept","overlord, fanfiction, reasons, feeling, expressions"
39049,Jashin-chan Dropkick',,,2185,7,,,
39063,Fairy Gone,P.A. Works,https://www.youtube.com/embed/1SSibhkeICk?enablejsapi=1&wmode=opaque&autoplay=1,11255,6,0.0940,"feat, storylines, saibou, qualities, impression","points, guy, anime, story, cgi"
39071,Machikado Mazoku,J.C.Staff,https://www.youtube.com/embed/ESNhhG3QQBQ?enablejsapi=1&wmode=opaque&autoplay=1,1518,8,0.1731,"girls, comedy, girl, smile, trend","people, man, characters, pseudo, magical"
39080,Ling Jian Zun,,,4788,7,,,
39094,Toaru Majutsu no Index-tan III,J.C.Staff,,7396,6,0.2066,ones,
39141,Hua Jianghu: Bu Liang Ren III,,,5810,7,,,
39166,Girls & Panzer: Saishuushou Part 3,,,465,8,,,
39167,Girls & Panzer: Saishuushou Part 4,,,246,8,,,
39175,Cider no You ni Kotoba ga Wakiagaru,Signal.MD,https://www.youtube.com/embed/Wleea9-Hb2w?enablejsapi=1&wmode=opaque&autoplay=1,2511,7,0.2543,"character, romance, animation, classic, rating",boy
39183,Super Shiro,,,9359,6,,,
39184,A3! Season Spring & Summer,P.A. Works,https://www.youtube.com/embed/7Rjk3Q3-mZ4?enablejsapi=1&wmode=opaque&autoplay=1,4078,7,0.1297,"characters, story, games, studio, a3","guy, angels, moments"
39188,Xie Wang Zhui Qi,,,5527,7,,,
39194,Shin Chuuka Ichiban!,,,7592,6,,,
39195,Beastars,Orange,https://www.youtube.com/embed/bDudMKQBgWc?enablejsapi=1&wmode=opaque&autoplay=1,1097,8,0.1075,"anime, characters, animals, share, premise",implications
39196,Mairimashita! Iruma-kun,Bandai Namco Pictures,https://www.youtube.com/embed/kkeuJt0DE7g?enablejsapi=1&wmode=opaque&autoplay=1,1230,8,0.1577,"cartoons, comedy, chemistry, nature, breath","jokes, caricatures, features, story, kun"
39198,Kanata no Astra,Lerche,https://www.youtube.com/embed/wD9o_8UjOvg?enablejsapi=1&wmode=opaque&autoplay=1,586,8,0.1112,"example, desire, deal, reviews, anime","fiction, situations, plots, archetype"
39199,Katsute Kami Datta Kemono-tachi e,MAPPA,https://www.youtube.com/embed/tLW3eGfaG6I?enablejsapi=1&wmode=opaque&autoplay=1,7834,6,0.0910,"ones, roll, characters, pace, scenes","feeling, anime, situations, impression, story"
39221,Bem,LandQ studios,https://www.youtube.com/embed/5pTZNygIoT8?enablejsapi=1&wmode=opaque&autoplay=1,9732,6,0.0470,"opening, episode, mess","mess, version, characters, building, character"
39222,Move to the Future,,,0,6,,,
39235,Ni no Kuni,OLM,https://www.youtube.com/embed/11HNtYJ8YHY?enablejsapi=1&wmode=opaque&autoplay=1,7571,6,0.1330,"friend, animation, friends, sword, anime","isekai, movie, version, choices"
39247,Kobayashi-san Chi no Maid Dragon S,Kyoto Animation,https://www.youtube.com/embed/Sro80JOeFNw?enablejsapi=1&wmode=opaque&autoplay=1,381,8,0.1584,"job, nonsense, slice, fanbase, designs","situations, attack, humor, character, jokes"
39249,Pandora to Akubi,,,9091,6,,,
39274,Dragon Quest: Your Story,,,5465,7,,,
39292,Princess Connect! Re:Dive,CygamesPictures,https://www.youtube.com/embed/5NltMe8vX1o?enablejsapi=1&wmode=opaque&autoplay=1,4349,7,0.1383,"side, gem, work, guy, score","enemy, mcs, moments, pile, gourmet"
39298,Shi Huang Zhi Shen,,,8301,6,,,
39324,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",Maho Film,https://www.youtube.com/embed/aJT6_qQBYs8?enablejsapi=1&wmode=opaque&autoplay=1,4146,7,0.2030,"daughter, moments, stories, atmosphere, rating","setting, boy, ass, dale"
39326,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Geek Toys,https://www.youtube.com/embed/LHx7lkoQ8Cc?enablejsapi=1&wmode=opaque&autoplay=1,7467,6,0.1108,"girl, animes, job, positions, friends","fetishes, brainlet, medium, tho"
39333,Seikai no Senki II Special,,,8129,6,,,
39355,Radiant 2nd Season,,,1782,8,,,
39380,"Wei, Kanjian Erduo La! 2",,,2613,7,,,
39382,Mayonaka no Occult Koumuin: Fukurokouji to Ano Ko to Ore to,,,5357,7,,,
39388,Koisuru Asteroid,Doga Kobo,https://www.youtube.com/embed/HmPSEs5OSts?enablejsapi=1&wmode=opaque&autoplay=1,5022,7,0.2325,"anime, girls, dose, moments, friends","title, content"
39415,Donbei x Kemurikusa,,,0,5,,,
39417,Granbelm,Nexus,https://www.youtube.com/embed/VqW-YbHugT0?enablejsapi=1&wmode=opaque&autoplay=1,6277,7,0.1766,"girls, girl, ideas, entity, characters","question, characters, backstories, re, statement"
39419,Jian Wang 3: Xia Gan Yi Dan Shen Jianxin,,,4608,7,,,
39421,Yichang Shengwu Jianwenlu,,,8143,6,,,
39456,Sounan desu ka?,,,6670,7,,,
39457,Shounen Ashibe: Go! Go! Goma-chan 4,,,11010,6,,,
39463,Gleipnir,PINE JAM,https://www.youtube.com/embed/Lt8zDDCXHlo?enablejsapi=1&wmode=opaque&autoplay=1,4712,7,0.0488,"anime, story, premise, experience, theme","panties, game, score, stale, fanservice"
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,Ajia-do,https://www.youtube.com/embed/KfPyxG-ZbFM?enablejsapi=1&wmode=opaque&autoplay=1,732,8,0.1266,"reviews, premise, anime, character, taste","start, girl"
39469,Tsugu Tsugumomo,,,2433,7,,,
39477,Shingeki no Kyojin Season 3 Specials,,,1448,8,,,
39478,Shingeki no Kyojin in the Dome: Heishi-tachi no Hoshizora,,,2607,7,,,
39486,Gintama: The Final,,,5,9,,,
39487,Lupin the IIIrd: Mine Fujiko no Uso,,,3123,7,,,
39489,Spriggan (ONA),,,5283,7,,,
39490,Soba e,,,9456,6,,,
39491,Psycho-Pass 3,Production I.G,https://www.youtube.com/embed/2Cw2bKO81N4?enablejsapi=1&wmode=opaque&autoplay=1,2264,7,0.1264,"season, off, control, villain, conclusion","sequel, comedy, resource, teasing, s2"
39495,Totsukuni no Shoujo,Wit Studio,https://www.youtube.com/embed/HPQin-uuI9o?enablejsapi=1&wmode=opaque&autoplay=1,1738,8,0.1746,"advertisement, directing, story, type, artstyle","type, task"
39506,Phantasy Star Online 2: Episode Oracle,Gonzo,https://www.youtube.com/embed/ucsfnbsDv9c?enablejsapi=1&wmode=opaque&autoplay=1,7285,6,0.0472,"anime, job, building, lore, online","mishmash, anime, story"
39518,Vampire in the Garden,Wit Studio,https://www.youtube.com/embed/r9U2-zNQYxc?enablejsapi=1&wmode=opaque&autoplay=1,3828,7,0.1352,"story, looks, art, animation, episodes","night, take, story, shlock, choices"
39519,Dragon's Dogma,,,11527,6,,,
39523,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,Project No.9,https://www.youtube.com/embed/TZjmff4PFNA?enablejsapi=1&wmode=opaque&autoplay=1,8081,6,0.1292,"chivalry, premise, share, narratives, styles","villain, manner, smile, parts, year"
39527,Try Knights,Gonzo,,13825,5,-0.0672,,"anime, studios, dialogue"
39531,Kuutei Dragons,Polygon Pictures,https://www.youtube.com/embed/salxFmfOl0k?enablejsapi=1&wmode=opaque&autoplay=1,4716,7,0.1156,"characters, dragons, expenditure, creatures, idea","anime, characters, character, propaganda, delivery"
39533,Given,Lerche,https://www.youtube.com/embed/Dwv4MiB08TY?enablejsapi=1&wmode=opaque&autoplay=1,308,8,0.2025,"adaptations, attempt, tune, rock, shots",ways
39534,Jibaku Shounen Hanako-kun,Lerche,https://www.youtube.com/embed/CKnXq1qaTG0?enablejsapi=1&wmode=opaque&autoplay=1,1036,8,0.2192,"example, adaptation, manga, job, kun","outcome, name, story"
39535,Mushoku Tensei: Isekai Ittara Honki Dasu,Studio Bind,https://www.youtube.com/embed/Qx01pn9l-6g?enablejsapi=1&wmode=opaque&autoplay=1,252,8,0.1505,"characters, adaption, story, isekai, reason",pedophile
